@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
118,'2017/10/15 15:19:49:128',3,-68.607666,-65.706024,-64.817635,-67.879723,-72.943588,-70.634552,-65.616905,-64.247375,-65.197495,-66.419319,-63.678963,-63.978733,-73.890388,-61.037811,-49.619751,-43.334854,-40.234272,-39.663654,-41.250565,-44.437923,-47.248333,-46.655106,-45.917511,-47.812389,-53.669598,-71.060158,-66.072578,-66.282188,-62.946781,-61.413136,-63.722446,-71.726265,-71.099609,-65.960472,-66.074142,-68.688339,-76.310585,-68.717575,-63.078205,-61.113106,-61.445301,-61.180283,-59.991161,-59.870541,-57.554024,-55.388409,-56.41785,-60.96899,-67.473145,-69.121925,-66.645546,-65.195274,-65.33152,-59.05357,-53.095951,-51.082157,-52.484074,-57.056885,-63.575203,-67.972305,-70.641846,-71.216347,-71.739769,-73.699646,-76.259102,-75.604134,-71.546974,-69.261101,-67.924431,-67.09024,-67.185219,-65.671799,-64.299675,-64.059158,-63.729347,-64.013687,-63.544323,-61.832935,-60.90205,-60.564144,-59.865822,-58.481998,-56.80365,-54.698624,-52.349018,-48.084381,-41.506588,-38.180504,-38.462807,-42.514343,-50.458633,-54.798325,-56.830288,-57.657379,-58.35638,-59.390141,-60.871735,-61.849148,-59.221695,-52.991028,-50.745129,-52.471073,-58.111031,-66.952599,-86.941261,-68.077469,-66.068024,-68.070862,-70.206909,-72.878929,-75.214439,-74.016792,-74.010864,-77.782761,-79.957512,-77.811775,-76.295769,-74.510384,-73.92482,-75.639465,-79.528549,-84.334053,-87.771355,-89.028648,-90.569458,-92.903816,-95.97348,-100.634491,2
119,'2017/10/15 15:19:49:231',3,-53.172405,-53.174923,-53.074387,-53.032299,-52.669224,-52.327465,-52.129322,-51.243549,-49.794804,-49.094429,-47.659584,-46.079266,-45.391632,-42.849747,-36.442009,-32.820415,-33.023323,-37.474609,-41.505516,-39.447044,-41.084728,-42.133739,-40.497429,-40.836483,-42.64436,-43.496727,-44.772896,-48.711956,-55.526546,-58.338287,-55.358624,-53.512283,-53.923027,-57.409714,-62.735592,-59.561897,-54.354435,-53.935654,-62.112137,-60.500439,-55.135231,-58.177704,-60.381588,-55.304733,-53.422974,-49.859695,-45.943817,-44.339405,-45.329197,-48.631657,-52.071438,-53.85173,-56.848244,-59.857349,-59.964615,-60.289055,-61.64283,-62.602867,-65.383041,-71.148071,-64.319145,-59.805126,-59.346035,-60.797371,-61.062145,-61.754631,-60.973824,-59.487812,-60.63728,-58.823605,-53.173351,-48.741398,-47.647659,-44.27914,-38.552666,-36.358002,-37.856869,-42.812878,-46.926327,-46.179699,-43.589504,-40.660458,-37.678921,-35.894554,-36.40696,-39.451351,-43.808201,-45.819073,-46.679001,-47.992195,-50.073486,-51.856598,-52.972782,-58.874748,-56.425396,-50.433128,-49.600224,-50.824665,-49.088234,-46.165905,-42.481018,-38.620205,-37.267418,-39.109219,-44.843861,-57.709927,-55.152195,-52.701748,-54.914318,-57.46455,-55.709736,-56.623131,-61.67313,-71.762093,-71.637291,-64.970016,-62.394699,-63.778328,-71.270271,-76.612915,-69.728539,-70.153908,-73.054245,-74.20504,-74.212692,-74.369614,-74.235657,-74.263008,2
120,'2017/10/15 15:19:49:335',3,-53.172405,-53.174923,-53.074387,-53.032299,-52.669224,-52.327465,-52.129322,-51.243549,-49.794804,-49.094429,-47.659584,-46.079266,-45.391632,-42.849747,-36.442009,-32.820415,-33.023323,-37.474609,-41.505516,-39.447044,-41.084728,-42.133739,-40.497429,-40.836483,-42.64436,-43.496727,-44.772896,-48.711956,-55.526546,-58.338287,-55.358624,-53.512283,-53.923027,-57.409714,-62.735592,-59.561897,-54.354435,-53.935654,-62.112137,-60.500439,-55.135231,-58.177704,-60.381588,-55.304733,-53.422974,-49.859695,-45.943817,-44.339405,-45.329197,-48.631657,-52.071438,-53.85173,-56.848244,-59.857349,-59.964615,-60.289055,-61.64283,-62.602867,-65.383041,-71.148071,-64.319145,-59.805126,-59.346035,-60.797371,-61.062145,-61.754631,-60.973824,-59.487812,-60.63728,-58.823605,-53.173351,-48.741398,-47.647659,-44.27914,-38.552666,-36.358002,-37.856869,-42.812878,-46.926327,-46.179699,-43.589504,-40.660458,-37.678921,-35.894554,-36.40696,-39.451351,-43.808201,-45.819073,-46.679001,-47.992195,-50.073486,-51.856598,-52.972782,-58.874748,-56.425396,-50.433128,-49.600224,-50.824665,-49.088234,-46.165905,-42.481018,-38.620205,-37.267418,-39.109219,-44.843861,-57.709927,-55.152195,-52.701748,-54.914318,-57.46455,-55.709736,-56.623131,-61.67313,-71.762093,-71.637291,-64.970016,-62.394699,-63.778328,-71.270271,-76.612915,-69.728539,-70.153908,-73.054245,-74.20504,-74.212692,-74.369614,-74.235657,-74.263008,2
121,'2017/10/15 15:19:49:437',3,-48.662895,-48.061317,-46.606102,-44.911217,-43.217571,-41.536423,-39.873165,-38.303692,-36.965309,-35.362366,-34.553825,-33.192226,-29.091768,-26.368689,-21.320393,-17.641155,-18.432983,-25.161751,-19.44241,-16.314524,-17.719694,-20.824015,-22.385733,-24.261127,-28.502241,-34.466724,-34.736389,-40.135654,-35.297741,-31.21846,-31.890724,-33.849304,-34.857414,-36.936382,-37.77943,-35.534473,-34.254982,-33.867718,-32.898655,-33.401947,-38.871235,-40.028149,-35.538383,-36.525501,-40.121922,-38.671307,-36.829819,-38.560993,-41.351887,-40.004528,-39.583035,-41.13018,-40.941448,-39.846344,-35.414852,-32.576031,-33.77124,-38.938206,-43.050316,-44.99575,-48.271538,-45.400547,-42.82671,-41.405392,-40.813644,-41.836082,-43.074627,-42.426163,-42.785019,-42.42741,-37.502777,-36.702232,-37.494221,-31.650429,-27.448809,-26.352962,-28.251488,-32.134937,-33.827602,-34.962154,-38.057861,-39.412403,-38.307007,-37.305374,-35.206715,-36.368439,-36.295769,-30.913034,-29.377977,-31.543655,-36.307182,-39.44558,-40.841507,-40.664322,-42.190407,-46.886047,-51.058334,-46.535763,-51.730103,-40.490982,-33.082527,-31.961592,-35.454842,-40.256001,-38.642277,-39.949245,-47.200302,-48.863995,-48.287548,-62.798141,-45.904366,-43.441551,-45.191803,-46.678688,-46.395264,-47.409901,-46.501602,-45.717033,-45.572742,-45.736931,-46.893044,-47.709705,-47.561069,-47.289108,-47.199421,-47.331188,-47.371986,-47.384789,2
122,'2017/10/15 15:19:49:538',3,-43.593506,-43.618111,-43.600426,-43.330994,-42.918644,-42.513813,-42.066586,-41.327801,-40.405502,-39.360825,-38.318909,-37.425003,-36.633419,-35.079971,-32.665257,-33.168434,-35.428078,-23.299681,-19.012793,-19.097898,-22.874228,-28.839371,-31.919607,-34.566475,-37.473793,-38.715267,-37.611599,-38.971592,-41.11227,-41.276024,-41.253227,-42.065208,-42.817768,-43.556736,-44.963875,-46.201794,-45.498997,-44.852215,-46.133488,-45.759602,-42.873623,-43.7878,-49.498447,-50.998653,-47.527756,-44.049145,-44.146671,-50.599895,-60.826546,-52.650108,-52.569744,-52.402836,-53.231503,-58.309582,-47.057232,-41.357868,-40.80238,-44.29055,-48.335651,-48.53429,-49.766708,-50.923824,-51.052273,-51.946152,-53.550713,-52.488335,-52.020802,-53.344303,-53.472225,-54.013374,-51.401512,-47.009018,-45.809147,-47.434929,-48.987629,-47.990059,-48.490471,-51.151775,-53.295776,-53.175892,-54.283684,-53.705265,-50.205078,-48.834076,-49.147846,-45.155289,-43.01754,-45.49192,-51.789696,-53.459393,-52.038147,-49.990192,-50.177483,-49.857883,-49.177315,-49.056229,-48.129894,-46.361023,-42.576389,-34.985306,-30.580751,-29.310844,-30.83861,-35.243874,-42.551624,-49.547256,-50.800716,-49.706375,-47.914234,-48.170101,-54.955322,-61.342686,-54.859097,-59.555286,-57.184414,-54.571472,-55.303429,-55.532246,-55.687984,-56.043308,-56.13789,-55.893887,-55.793934,-55.773724,-55.765728,-55.776363,-55.799068,-55.786339,2
123,'2017/10/15 15:19:49:643',3,-43.593506,-43.618111,-43.600426,-43.330994,-42.918644,-42.513813,-42.066586,-41.327801,-40.405502,-39.360825,-38.318909,-37.425003,-36.633419,-35.079971,-32.665257,-33.168434,-35.428078,-23.299681,-19.012793,-19.097898,-22.874228,-28.839371,-31.919607,-34.566475,-37.473793,-38.715267,-37.611599,-38.971592,-41.11227,-41.276024,-41.253227,-42.065208,-42.817768,-43.556736,-44.963875,-46.201794,-45.498997,-44.852215,-46.133488,-45.759602,-42.873623,-43.7878,-49.498447,-50.998653,-47.527756,-44.049145,-44.146671,-50.599895,-60.826546,-52.650108,-52.569744,-52.402836,-53.231503,-58.309582,-47.057232,-41.357868,-40.80238,-44.29055,-48.335651,-48.53429,-49.766708,-50.923824,-51.052273,-51.946152,-53.550713,-52.488335,-52.020802,-53.344303,-53.472225,-54.013374,-51.401512,-47.009018,-45.809147,-47.434929,-48.987629,-47.990059,-48.490471,-51.151775,-53.295776,-53.175892,-54.283684,-53.705265,-50.205078,-48.834076,-49.147846,-45.155289,-43.01754,-45.49192,-51.789696,-53.459393,-52.038147,-49.990192,-50.177483,-49.857883,-49.177315,-49.056229,-48.129894,-46.361023,-42.576389,-34.985306,-30.580751,-29.310844,-30.83861,-35.243874,-42.551624,-49.547256,-50.800716,-49.706375,-47.914234,-48.170101,-54.955322,-61.342686,-54.859097,-59.555286,-57.184414,-54.571472,-55.303429,-55.532246,-55.687984,-56.043308,-56.13789,-55.893887,-55.793934,-55.773724,-55.765728,-55.776363,-55.799068,-55.786339,2
124,'2017/10/15 15:19:49:749',3,-45.642979,-45.667587,-45.661976,-45.718918,-45.389957,-44.963669,-44.412674,-44.198929,-43.298084,-42.462013,-40.334473,-38.534698,-37.255138,-36.977951,-27.71422,-22.447884,-21.325348,-23.809195,-30.218044,-39.550461,-42.927509,-49.942448,-60.745197,-52.742283,-61.76965,-60.829464,-53.969982,-49.418423,-49.789047,-54.007221,-53.272659,-47.817162,-44.848339,-45.095005,-48.531776,-53.315983,-56.716694,-60.27359,-55.567135,-53.313595,-49.945087,-48.341503,-51.614971,-56.984859,-55.898369,-52.913872,-44.360481,-41.855003,-44.025341,-51.233936,-57.324734,-58.523975,-58.762989,-57.865108,-57.311501,-56.123322,-55.91758,-56.046223,-54.481834,-53.024044,-52.696602,-52.697758,-53.282993,-53.977135,-53.430206,-51.870007,-49.147942,-46.929207,-46.381584,-46.106991,-44.900169,-43.118774,-41.885811,-35.752148,-30.74346,-29.417896,-31.700409,-37.964985,-45.673561,-47.904041,-50.079754,-50.52932,-52.274765,-56.347309,-58.669861,-54.535461,-50.856705,-47.942135,-45.374332,-44.644005,-46.571514,-50.097336,-53.433136,-59.551579,-62.258339,-59.70528,-62.011448,-61.882607,-59.98999,-58.929844,-58.808151,-60.79974,-61.870914,-59.909447,-59.167484,-60.558865,-63.023998,-60.363033,-59.328457,-64.623657,-74.986824,-64.392502,-64.374504,-65.800339,-67.685158,-72.568382,-78.015106,-70.912407,-69.94191,-68.942329,-66.816231,-67.482018,-69.328072,-69.985962,-70.332809,-70.46344,-70.572174,-70.656418,2
125,'2017/10/15 15:19:49:849',3,-42.676388,-42.604843,-42.660839,-42.602982,-42.406815,-42.170238,-42.231251,-42.214024,-42.126488,-42.018131,-42.851242,-40.892391,-39.782425,-35.963478,-32.643909,-34.461391,-43.563015,-36.286411,-31.311275,-29.740198,-29.837465,-29.371546,-30.049181,-34.435528,-44.439541,-42.038013,-38.371098,-38.765949,-43.690639,-55.577652,-57.128181,-58.550289,-55.43486,-50.184139,-46.745884,-46.288177,-49.03241,-50.345642,-48.740749,-51.93589,-48.33218,-41.920216,-40.316666,-41.017204,-43.012344,-50.703857,-47.537743,-43.098194,-45.381645,-57.583443,-52.781414,-48.335312,-46.844715,-39.625256,-33.509769,-31.196896,-32.312359,-36.736099,-44.333897,-54.845497,-60.032059,-55.204273,-53.375107,-52.752182,-47.28825,-44.764931,-45.450638,-46.300747,-45.982452,-47.594082,-47.29409,-44.664139,-44.210758,-42.473621,-41.023876,-42.137959,-42.306477,-41.143166,-40.572754,-39.537613,-38.118835,-35.978302,-35.010895,-34.626114,-32.587559,-28.595304,-21.742687,-18.138496,-18.156397,-21.794645,-28.431084,-31.086292,-32.800541,-35.030418,-35.553909,-35.52177,-35.273781,-36.195278,-33.860332,-28.067444,-25.346237,-25.893812,-29.929096,-38.269272,-43.491505,-44.204433,-51.521141,-43.484539,-39.824909,-40.002762,-37.736263,-36.196861,-38.191307,-42.963684,-45.67812,-47.924244,-48.419132,-49.805405,-56.913044,-62.979187,-67.223892,-63.694416,-59.526585,-59.8521,-64.458145,-67.922279,-70.052681,-72.248009,2
126,'2017/10/15 15:19:49:955',3,-42.676388,-42.604843,-42.660839,-42.602982,-42.406815,-42.170238,-42.231251,-42.214024,-42.126488,-42.018131,-42.851242,-40.892391,-39.782425,-35.963478,-32.643909,-34.461391,-43.563015,-36.286411,-31.311275,-29.740198,-29.837465,-29.371546,-30.049181,-34.435528,-44.439541,-42.038013,-38.371098,-38.765949,-43.690639,-55.577652,-57.128181,-58.550289,-55.43486,-50.184139,-46.745884,-46.288177,-49.03241,-50.345642,-48.740749,-51.93589,-48.33218,-41.920216,-40.316666,-41.017204,-43.012344,-50.703857,-47.537743,-43.098194,-45.381645,-57.583443,-52.781414,-48.335312,-46.844715,-39.625256,-33.509769,-31.196896,-32.312359,-36.736099,-44.333897,-54.845497,-60.032059,-55.204273,-53.375107,-52.752182,-47.28825,-44.764931,-45.450638,-46.300747,-45.982452,-47.594082,-47.29409,-44.664139,-44.210758,-42.473621,-41.023876,-42.137959,-42.306477,-41.143166,-40.572754,-39.537613,-38.118835,-35.978302,-35.010895,-34.626114,-32.587559,-28.595304,-21.742687,-18.138496,-18.156397,-21.794645,-28.431084,-31.086292,-32.800541,-35.030418,-35.553909,-35.52177,-35.273781,-36.195278,-33.860332,-28.067444,-25.346237,-25.893812,-29.929096,-38.269272,-43.491505,-44.204433,-51.521141,-43.484539,-39.824909,-40.002762,-37.736263,-36.196861,-38.191307,-42.963684,-45.67812,-47.924244,-48.419132,-49.805405,-56.913044,-62.979187,-67.223892,-63.694416,-59.526585,-59.8521,-64.458145,-67.922279,-70.052681,-72.248009,2
127,'2017/10/15 15:19:50:057',3,-47.330345,-47.124641,-46.892857,-46.910698,-46.728531,-46.419483,-45.907227,-45.459641,-44.840549,-44.341183,-43.586956,-41.57621,-40.36087,-38.734013,-32.027103,-28.17952,-28.246172,-32.973019,-48.621246,-39.63752,-39.207169,-43.423103,-52.495857,-62.378174,-52.252815,-48.975727,-49.939198,-53.493599,-51.119801,-51.009365,-53.816208,-57.268574,-57.155472,-55.406124,-54.174568,-54.112244,-54.604897,-55.84338,-58.745991,-56.731121,-53.896889,-54.721966,-57.201168,-57.704552,-58.818951,-59.642773,-60.045322,-62.660423,-71.459175,-75.724098,-70.123177,-68.403549,-66.681999,-67.12867,-68.963486,-68.538895,-65.601395,-64.695313,-64.993164,-65.63768,-66.704926,-71.145378,-72.027946,-67.681915,-67.833008,-67.696045,-65.872597,-64.665039,-64.366417,-64.416458,-61.830055,-60.507027,-59.848946,-54.47662,-50.861851,-50.181976,-52.075859,-56.369297,-62.21785,-65.160187,-65.578835,-65.546471,-65.318985,-68.534622,-73.489967,-64.498505,-61.048088,-61.370205,-67.298294,-76.057739,-65.809692,-65.262993,-64.521164,-63.70784,-64.129501,-64.145355,-63.512768,-62.644356,-61.003136,-59.447083,-56.361122,-54.54496,-57.037189,-69.751022,-61.785435,-59.458683,-56.346195,-52.710896,-49.808834,-43.516762,-40.462986,-41.427967,-46.715099,-53.997143,-55.630058,-59.579105,-59.415287,-57.88282,-55.735786,-56.645615,-61.609531,-70.246132,-71.718132,-73.116631,-74.600037,-76.451263,-78.588043,-79.962654,2
128,'2017/10/15 15:19:50:162',3,-45.405422,-45.209587,-44.851063,-44.537224,-44.134491,-43.428886,-42.583904,-41.800838,-40.657177,-39.465328,-37.759624,-36.078289,-33.444233,-31.364176,-24.800148,-19.859272,-18.505802,-20.427496,-25.164848,-30.627323,-34.340816,-34.932419,-35.340427,-36.667027,-38.385574,-39.258209,-39.954765,-42.338024,-43.202915,-42.278976,-42.432587,-44.195808,-45.17062,-45.080597,-45.500221,-45.821114,-46.4669,-47.164524,-47.426365,-46.900665,-45.526112,-45.814701,-47.146233,-47.348282,-47.080872,-45.976883,-46.920811,-55.14809,-55.825668,-50.431095,-50.780788,-50.912212,-51.073841,-51.170071,-51.067322,-51.748543,-51.48333,-50.911808,-51.445103,-51.863091,-51.496338,-51.132488,-51.278957,-51.79208,-52.029228,-51.638603,-51.404354,-51.838219,-52.329628,-51.954109,-51.02153,-50.299591,-50.407024,-47.780468,-45.351021,-45.879349,-48.451557,-51.192509,-53.492081,-54.516537,-55.34819,-55.568111,-56.099541,-56.688053,-55.604195,-55.571793,-55.692146,-54.734928,-57.693775,-60.252998,-55.370888,-55.454483,-57.028004,-56.515499,-55.555088,-55.961071,-57.073505,-55.373344,-54.245499,-56.007366,-57.799019,-56.116528,-57.235737,-60.547688,-57.022255,-54.801517,-55.300377,-56.717037,-56.857273,-56.412182,-56.158703,-55.981445,-56.065235,-56.545456,-56.662041,-56.271179,-56.336826,-57.05619,-57.242542,-56.439014,-56.090637,-56.201622,-56.212833,-56.210873,-56.237576,-56.259983,-56.267139,-56.270958,2
129,'2017/10/15 15:19:50:263',3,-44.758644,-44.760345,-44.799385,-44.879143,-44.414211,-43.935574,-43.462906,-43.085281,-42.243595,-41.636284,-44.370644,-42.551556,-31.719145,-27.844156,-23.804136,-19.632027,-18.274204,-19.798082,-22.708813,-25.606607,-31.360733,-41.628494,-40.206146,-49.376415,-41.168465,-36.239429,-37.493408,-44.636429,-48.23769,-41.305275,-39.59322,-38.180584,-36.860619,-38.436966,-42.948219,-48.29924,-52.865108,-55.396751,-63.832943,-48.839294,-40.810345,-38.94857,-40.532455,-41.605652,-41.6054,-39.081951,-37.398945,-39.806213,-47.15181,-51.367271,-54.512379,-58.39967,-55.590412,-55.563538,-59.144939,-51.872242,-48.155682,-49.024895,-52.472195,-57.200897,-69.338516,-62.304176,-63.622974,-66.225586,-55.517929,-54.626678,-62.705479,-51.152409,-45.480537,-43.53466,-40.2057,-37.353577,-37.48217,-40.4743,-44.683392,-45.541348,-42.831867,-42.55468,-43.553391,-43.138416,-43.217598,-43.393471,-42.544361,-42.299538,-40.88451,-37.925858,-36.444664,-29.962734,-25.808218,-25.446299,-28.772924,-36.262604,-42.735718,-43.800728,-46.276634,-48.020245,-48.114731,-49.062008,-51.307491,-51.686256,-48.600502,-45.729187,-46.071983,-51.825363,-62.84573,-51.090027,-51.486061,-57.326073,-60.185574,-58.931595,-59.885471,-61.930344,-64.47448,-65.215103,-61.608009,-59.126541,-60.667145,-58.21545,-52.009914,-50.943153,-55.272644,-67.384277,-62.160408,-61.538776,-60.979519,-60.840218,-60.649006,-60.623451,2
130,'2017/10/15 15:19:50:365',3,-44.758644,-44.760345,-44.799385,-44.879143,-44.414211,-43.935574,-43.462906,-43.085281,-42.243595,-41.636284,-44.370644,-42.551556,-31.719145,-27.844156,-23.804136,-19.632027,-18.274204,-19.798082,-22.708813,-25.606607,-31.360733,-41.628494,-40.206146,-49.376415,-41.168465,-36.239429,-37.493408,-44.636429,-48.23769,-41.305275,-39.59322,-38.180584,-36.860619,-38.436966,-42.948219,-48.29924,-52.865108,-55.396751,-63.832943,-48.839294,-40.810345,-38.94857,-40.532455,-41.605652,-41.6054,-39.081951,-37.398945,-39.806213,-47.15181,-51.367271,-54.512379,-58.39967,-55.590412,-55.563538,-59.144939,-51.872242,-48.155682,-49.024895,-52.472195,-57.200897,-69.338516,-62.304176,-63.622974,-66.225586,-55.517929,-54.626678,-62.705479,-51.152409,-45.480537,-43.53466,-40.2057,-37.353577,-37.48217,-40.4743,-44.683392,-45.541348,-42.831867,-42.55468,-43.553391,-43.138416,-43.217598,-43.393471,-42.544361,-42.299538,-40.88451,-37.925858,-36.444664,-29.962734,-25.808218,-25.446299,-28.772924,-36.262604,-42.735718,-43.800728,-46.276634,-48.020245,-48.114731,-49.062008,-51.307491,-51.686256,-48.600502,-45.729187,-46.071983,-51.825363,-62.84573,-51.090027,-51.486061,-57.326073,-60.185574,-58.931595,-59.885471,-61.930344,-64.47448,-65.215103,-61.608009,-59.126541,-60.667145,-58.21545,-52.009914,-50.943153,-55.272644,-67.384277,-62.160408,-61.538776,-60.979519,-60.840218,-60.649006,-60.623451,2
131,'2017/10/15 15:19:50:466',3,-69.343445,-71.082016,-74.438705,-71.948166,-69.28978,-66.655006,-65.286003,-65.659622,-67.067986,-67.230537,-63.189095,-59.28746,-63.315453,-60.513493,-53.942818,-55.976814,-58.243366,-54.248135,-51.685215,-49.600994,-52.026642,-54.855209,-46.942894,-43.608643,-43.828518,-46.693394,-49.050312,-51.110111,-54.625507,-53.573322,-53.417046,-57.394268,-64.29731,-59.169807,-56.941246,-56.390461,-57.380615,-59.059559,-59.89249,-60.58453,-61.411629,-64.162804,-70.388229,-71.923042,-72.099037,-78.103203,-80.016373,-70.601723,-69.796959,-72.362846,-72.479843,-69.95813,-67.536674,-66.757629,-68.010513,-67.086632,-65.609039,-65.861336,-66.171593,-66.879433,-68.415627,-69.068687,-68.350281,-67.762482,-67.810516,-68.348015,-68.517212,-68.713814,-68.370926,-65.13549,-62.890045,-63.019848,-65.354141,-67.005768,-65.543518,-66.377762,-70.106918,-71.552246,-72.744507,-72.637009,-70.840218,-71.034828,-69.745102,-67.906296,-67.996758,-69.61132,-65.041672,-59.470455,-57.680664,-59.588459,-65.086212,-68.326256,-67.793213,-68.947975,-68.105423,-66.798447,-65.662567,-64.774895,-62.926445,-62.618412,-55.845772,-48.448944,-46.008713,-47.679955,-53.668072,-61.565334,-64.527664,-67.021492,-67.111023,-66.797699,-65.340157,-65.232079,-66.166962,-69.438316,-74.982407,-76.289589,-75.448746,-75.426765,-74.503853,-74.651474,-75.576317,-76.152489,-76.37941,-76.424232,-76.429451,-76.484657,-76.495247,-76.517715,2
132,'2017/10/15 15:19:50:568',3,-44.628788,-44.522614,-44.250553,-43.945923,-43.627117,-43.297226,-42.819187,-42.19072,-41.29937,-40.404278,-39.048145,-37.225498,-34.348782,-32.424675,-26.550257,-21.889198,-20.729101,-22.931459,-28.442265,-35.888733,-40.341743,-39.725616,-40.895866,-40.685516,-39.887707,-41.925735,-44.187122,-45.505615,-46.752922,-47.19516,-46.867538,-46.589146,-47.236904,-47.897263,-50.546455,-59.627724,-51.791668,-49.162983,-49.184692,-48.292656,-48.249882,-50.269024,-52.89904,-51.788319,-48.942844,-43.257656,-37.714153,-35.98595,-38.102306,-43.793774,-48.166336,-49.713234,-50.321026,-52.084373,-57.418324,-55.315407,-53.320118,-52.518276,-50.722591,-51.77306,-55.459808,-54.767616,-52.685642,-51.435513,-51.896095,-53.413109,-56.657394,-63.385967,-56.24995,-53.417694,-51.979298,-50.41806,-48.751385,-43.831665,-40.712559,-40.954556,-44.572964,-49.827682,-50.774029,-51.335533,-52.776356,-54.968327,-58.067772,-60.589199,-60.298393,-60.262859,-63.781723,-71.969009,-73.475883,-78.381844,-65.372238,-63.528042,-65.451393,-56.672253,-52.281815,-50.718185,-50.561298,-51.995235,-54.763977,-54.549477,-53.648556,-55.924515,-56.161751,-53.482597,-55.098907,-63.715389,-70.329651,-65.762772,-73.030441,-68.255775,-62.616798,-61.02005,-60.200249,-60.576622,-61.915443,-61.877907,-61.770889,-61.671883,-60.916172,-60.875473,-61.784538,-62.495953,-62.538036,-62.584259,-62.70472,-62.785076,-62.791664,-62.792789,2
